"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27","100320_at","Kpna4","16649","karyopherin (importin) alpha 4",-0.13942256408156,5.45003472755719,-0.863862017821724,0.403781423935619,0.847052423028249,-5.9237282556449
"28","100327_at","Lta","16992","lymphotoxin A",-0.0582110175428943,7.11512394713989,-0.323744311555863,0.751433175593503,0.989942079018779,-6.24725269670243
"29","100329_at","Serpina1c","20702","serine (or cysteine) peptidase inhibitor, clade A, member 1C",-0.335143782474056,5.87594627053674,-1.90802688762801,0.0793931046127083,0.405538487411393,-4.64003577441487
"30","100331_g_at","Prdx2","21672","peroxiredoxin 2",-0.195562056854731,9.98996095458074,-1.33895218095491,0.204201875881082,0.6363842353553,-5.42890854675582
"31","100334_f_at","Egfbp2","13647","epidermal growth factor binding protein type B",0.381598653456024,5.87417776887624,3.0626801748053,0.00935072302230439,0.190160498098452,-2.68159079731367
"32","100342_i_at","Tuba1a","22142","tubulin, alpha 1A",-0.303514687834431,9.52928347955705,-1.63769892140991,0.12615856593025,0.493157427032166,-5.03689419797904
"33","100354_at","Tbx15","21384","T-box 15",0.496305938495434,5.56332512855033,2.37311843685527,0.034262585112985,0.279233652456387,-3.88832015116194
"34","100369_at","St6galnac6","50935","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",0.0730696764860408,7.79760619294142,0.375627449622107,0.713430822347656,0.981604214148544,-6.22850607357587
"35","100394_at","Podxl","27205","podocalyxin-like",-0.12329891200305,6.99725766291454,-0.736390614043542,0.474957557242924,0.893955522547975,-6.02483917809713
"36","100395_at","Gli2","14633","GLI-Kruppel family member GLI2",0.0370492215772478,6.246392767924,0.236891128956569,0.816542446628528,0.994609403443283,-6.27249643447971
"37","100400_at","Emc2","66736","ER membrane protein complex subunit 2",-0.182404520498763,6.58234444357557,-0.436983112609891,0.669506302390348,0.979033054981613,-6.20283688865875
"38","100403_at","Myl7","17898","myosin, light polypeptide 7, regulatory",-0.468285888967475,6.07450949242783,-2.90443703965442,0.0126281501549122,0.207903674960444,-2.9639544282729
"39","100436_at","Orm1","18405","orosomucoid 1",0.211843563378387,4.04865567500509,1.29737517606434,0.217713993126399,0.654941383039236,-5.4789582715072
"40","100439_i_at","Ank1","11733","ankyrin 1, erythroid",-0.548774693050236,9.26465217104264,-2.87385463594503,0.0133821484369276,0.209493201429888,-3.01827899892492
"41","100468_g_at","Lyl1","17095","lymphoblastomic leukemia 1",-0.0767724967220715,6.15560974727838,-0.357700876316229,0.726477472973633,0.984820667606406,-6.23529149807696
"42","100472_at","Enah","13800","ENAH actin regulator",0.3560089047259,7.11727163078197,1.37779384273329,0.192204663596816,0.622212385561024,-5.38109693010328
"43","100476_at","Ibsp","15891","integrin binding sialoprotein",0.00278579947086799,3.6117215071574,0.0169879131023817,0.986711848264244,0.999300777606841,-6.30156313053915
"44","100482_at","Zfp598","213753","zinc finger protein 598",0.361492827086074,8.50739595027946,2.80939119555272,0.0151202544169283,0.210849102877024,-3.13246323980965
"45","100501_at","Atp4b","11945","ATPase, H+/K+ exchanging, beta polypeptide",0.0190356004343615,6.5768231210484,0.107668780266531,0.915951046335203,0.998870645328866,-6.29566712346104
"46","100509_at","Rnf19a","30945","ring finger protein 19A",0.12936079500224,6.70482577881119,0.8589188781463,0.406401911534893,0.847052423028249,-5.92791737256046
"47","100512_at","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.273878169019108,6.98624591112642,1.79153247149211,0.0972002993874383,0.441561276549198,-4.81537878838733
"48","100514_at","Gna13","14674","guanine nucleotide binding protein, alpha 13",0.0181811261500675,6.91361323533565,0.0464511871177686,0.963677528718352,0.999300777606841,-6.30058784376549
"49","100521_at","Ovgp1","12659","oviductal glycoprotein 1",0.0518281114595815,6.30965162938928,0.340307001868598,0.739222197645766,0.988424495729437,-6.2415646082402
"50","100522_s_at","Tceal9","22381","transcription elongation factor A like 9",-0.176430411240859,7.7377794099097,-0.790409285906125,0.443886343197484,0.871074705035687,-5.98376417412523
"51","100526_f_at","Adam3","11497","a disintegrin and metallopeptidase domain 3 (cyritestin)",-0.295304386982229,4.55136628826026,-2.01854253009023,0.0653010434087835,0.364346334506443,-4.46831027642425
"52","100527_at","Coa3","52469","cytochrome C oxidase assembly factor 3",-0.118906741871132,9.19129748745654,-0.608590722809272,0.553590898137904,0.940835224521434,-6.1113061433777
"53","100535_at","Eif4g2","13690","eukaryotic translation initiation factor 4, gamma 2",0.0184824720336056,8.43673684923078,0.0828945803537491,0.935235532491151,0.999300777606841,-6.29812890115259
"54","100538_at","Sod1","20655","superoxide dismutase 1, soluble",-0.0994701748349378,10.2289770146583,-0.478988740388147,0.64013806390126,0.973530153587477,-6.18309826170804
"55","100539_at","Acot7","70025","acyl-CoA thioesterase 7",-0.13482228289656,7.43666750122203,-1.07453642606163,0.302694924373218,0.771269502852602,-5.72602169154533
"56","100550_f_at","Cox6c","12864","cytochrome c oxidase subunit 6C",-0.283375555958665,12.4154490875907,-1.45248380877812,0.170770343530902,0.583068237375051,-5.28639163296583
"57","100555_at","Rcan1","54720","regulator of calcineurin 1",0.242111939389572,9.79050872872095,1.20490419395509,0.250346036004371,0.713027453331821,-5.58593219626255
"58","100557_g_at","Eif4b","75705","eukaryotic translation initiation factor 4B",0.57805740076606,10.1835134001373,3.01640347036928,0.010210053874367,0.192669870882239,-2.76435647632513
"59","100560_at","Pafah1b1","18472","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",-0.161489616316047,8.81424437028024,-0.874676774759681,0.398087925596636,0.845936841892852,-5.91448911324604
"60","100562_at","Rangrf","57785","RAN guanine nucleotide release factor",-0.0653211289058788,8.61996542484331,-0.504513191737356,0.622592789096395,0.964246818481218,-6.17025284472988
"61","100568_at","Abce1","24015","ATP-binding cassette, sub-family E (OABP), member 1",0.244786902369293,8.39438173343934,1.36628118326134,0.195698611541573,0.624469127509304,-5.39537292817598
"62","100570_at","Nub1","53312","negative regulator of ubiquitin-like proteins 1",0.219049739686573,7.61178253669378,1.77105811827475,0.100677546680581,0.452326353123017,-4.84554627977929
"63","100572_at","Tm9sf2","68059","transmembrane 9 superfamily member 2",0.0889263013066532,7.54934915180409,0.377148242251861,0.712328262971853,0.981604214148544,-6.22791551152561
"64","100587_f_at","Cdip1","66626","cell death inducing Trp53 target 1",0.0754398890683312,7.20188167197256,0.394652014017452,0.699687337650545,0.979976657836918,-6.22095070570831
"65","100593_at","Tnnt2","21956","troponin T2, cardiac",-0.874846525959052,5.95793967572261,-2.89061363230268,0.0129636065131478,0.207903674960444,-2.98852088874993
"66","100595_at","Ptp4a2","19244","protein tyrosine phosphatase 4a2",-0.0673201597219162,10.9881633421109,-0.249489570137985,0.806996180669036,0.994609403443283,-6.26931419872872
"67","100597_at","Gyg","27357","glycogenin",0.446667143251712,9.29339426763089,1.75992011935649,0.102615485442038,0.452987802264359,-4.86187206319434
"68","100603_at","Dync1i2","13427","dynein cytoplasmic 1 intermediate chain 2",0.0713110254419638,6.43035086688234,0.273045269052811,0.789234692287882,0.994609403443283,-6.26292679373734
"69","100611_at","Lyz2","17105","lysozyme 2",0.874011341233397,7.00590369946587,1.63197572279302,0.127368784003712,0.493157427032166,-5.04489715215073
"70","100614_at","Mb","17189","myoglobin",-0.439485878591212,12.5543161145893,-2.25847337092659,0.0423157090655491,0.309340260462192,-4.08008034798742
"71","100628_at","Ndufc1","66377","NADH:ubiquinone oxidoreductase subunit C1",-0.429980263472276,11.5998844569013,-1.83200111686632,0.0906425703211903,0.426019904479219,-4.75516654945142
"72","100629_at","Gstm5","14866","glutathione S-transferase, mu 5",0.256723159013891,9.00331333060029,1.0601630573219,0.308936511669679,0.777323704093557,-5.74066412819891
"73","100635_at","Sar1a","20224","secretion associated Ras related GTPase 1A",0.120857887020298,10.2940419203575,0.939894499535207,0.364911551590472,0.825413239356412,-5.85664288745863
"74","100636_at","Eif4ebp1","13685","eukaryotic translation initiation factor 4E binding protein 1",1.40275469055716,8.50212499401476,5.81330542824228,6.79203597313958e-05,0.0165822459830564,1.99207978532595
"75","100673_f_at","Klra5","16636","killer cell lectin-like receptor, subfamily A, member 5",-0.0453456041833169,4.92542690335928,-0.240762851742206,0.813605377331287,0.994609403443283,-6.27153585668606
"76","100687_f_at","Vmn2r37","22305","vomeronasal 2, receptor 37",-0.165395002766498,4.69926801558967,-0.796274831700753,0.440592397872691,0.871074705035687,-5.97914578517322
"77","100696_at","Pde6a","225600","phosphodiesterase 6A, cGMP-specific, rod, alpha",-0.0688507698451089,6.14753862886379,-0.403330788337922,0.693453861376383,0.979976657836918,-6.21738319359795
"78","100700_s_at","Nr5a1","26423","nuclear receptor subfamily 5, group A, member 1",-0.167854003048758,6.34109176246885,-0.898632916956158,0.385670364287257,0.839218712689071,-5.89366320211424
"79","100718_at","Ptma","19231","prothymosin alpha",-0.0383688051564199,8.57553118545227,-0.0740515212755841,0.942130072817216,0.999300777606841,-6.29885278908987
"80","100724_at","Zfp28","22690","zinc finger protein 28",-0.00186583115670746,5.18875376426589,-0.0103875180897087,0.991874493252875,0.999390264154021,-6.30165741967041
"81","100729_at","Gm15772","100034726","ribosomal protein L26 pseudogene",0.306178858060473,12.0353798713251,1.37606609430737,0.192725711336457,0.622212385561024,-5.38324496014307
"82","100733_at","Psma2","19166","proteasome (prosome, macropain) subunit, alpha type 2",-0.02000289241602,9.77975411855608,-0.103608786548374,0.91910792607542,0.998870645328866,-6.29611434214159
"83","100758_at","Rps28","54127","ribosomal protein S28",0.444415607893045,11.7197506488861,2.9251059569051,0.0121425495299171,0.206803174059829,-2.92718859705802
"84","100763_at","D2Ertd127e","51873","DNA segment, Chr 2, ERATO Doi 127, expressed",-0.0686361643541051,4.36725030984987,-0.38438155392705,0.707093458915924,0.980058089822009,-6.22507473485912
"85","100776_at","Zfp799","240064","zinc finger protein 799",0.0279984752317093,5.13462333936148,0.166267710558143,0.870580067998187,0.998870645328866,-6.28730376564871
"86","100780_at","Rps4x","20102","ribosomal protein S4, X-linked",0.565364799612663,11.3283695437601,3.35540339717186,0.00536322579917121,0.149377405393464,-2.15602393029044
"87","100876_at","Fez1","235180","fasciculation and elongation protein zeta 1 (zygin I)",0.207362957754975,7.21822238596644,1.45130120983671,0.171093446789164,0.583068237375051,-5.28791878855143
"88","100878_at","Strn3","94186","striatin, calmodulin binding protein 3",-0.209488120083387,10.0144748163381,-0.598168905028181,0.560307926554226,0.946062583849691,-6.11767907589907
"89","100880_at","Gbp7","229900","guanylate binding protein 7",0.00306436422840051,6.97785662359625,0.0145042361552673,0.988654450895532,0.999300777606841,-6.30160394615228
"90","100886_f_at","Mrpl45","67036","mitochondrial ribosomal protein L45",-0.302486719905813,8.09799667555227,-2.34371845691357,0.0361757614809422,0.289406091847537,-3.93783214928954
"91","100887_at","Smc6","67241","structural maintenance of chromosomes 6",0.169044843373925,6.2806263283681,0.756185117176665,0.463418614210756,0.883785192394921,-6.01009459514317
"92","100894_at","Orc5","26429","origin recognition complex, subunit 5",0.0425533864033154,6.60923627913079,0.236615778637139,0.816751436800789,0.994609403443283,-6.27256416147647
"93","100896_at","Cacng1","12299","calcium channel, voltage-dependent, gamma subunit 1",0.676686406733902,10.6638158301334,3.45168771336893,0.0044691347416727,0.138926245683997,-1.98291896049867
"94","100914_at","Gm2889","100040658","predicted gene 2889",-0.254721396448737,9.00249564441442,-1.16104112089514,0.267112746931668,0.733897066094673,-5.63450367811476
"95","100920_at","Gm15987","100504591","predicted gene 15987",-0.524307439326056,5.63842146058642,-2.52244388956418,0.0259519739071396,0.260078694521773,-3.63366257118201
"96","100921_at","Tnni3","21954","troponin I, cardiac 3",-1.64003604023816,6.94713576606123,-7.57287418825591,4.84837860922526e-06,0.00323301406361548,4.41321672712706
"97","100923_at","Myo10","17909","myosin X",0.0931965140021358,7.29936962612518,0.530843604763233,0.604742333974228,0.959775156686089,-6.15633244747354
"98","100925_at","Smim10l1","381820","small integral membrane protein 10 like 1",-0.106252251680103,6.61793112833338,-0.278322703971922,0.785271804022387,0.994609403443283,-6.26141772630037
"99","100927_at","Pltp","18830","phospholipid transfer protein",-0.226518172342832,7.27618504371865,-1.66284142926419,0.120960262247623,0.483841048990494,-5.00152680960399
"100","100928_at","Fbln2","14115","fibulin 2",0.382935333022852,8.27053416540488,1.95241739416094,0.0734277890814819,0.389466037599731,-4.57165654262522
"101","100944_at","AW112010","107350","expressed sequence AW112010",0.0655163942108175,6.56437900550089,0.286787643378723,0.778928454668107,0.990618537321917,-6.25893764773081
"102","100946_at","Hspa1b","15511","heat shock protein 1B",-0.595783267533711,7.1598876781924,-1.23562720098622,0.239101092645765,0.691866991485617,-5.55106923242088
"103","100955_at","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.395430860508493,4.69531025432884,-2.51344646495779,0.0263920998007162,0.260078694521773,-3.64914536731101
"104","100957_at","Ssbp1","381760","single-stranded DNA binding protein 1",-0.126564232187341,7.21543030739426,-0.370591449167613,0.717086659800307,0.981604214148544,-6.23044503046194
"105","100964_at","Vti1b","53612","vesicle transport through interaction with t-SNAREs 1B",-0.171608851132357,8.56166980001746,-0.695448027277987,0.499378945436462,0.908837709676425,-6.05419717792157
"106","100970_at","Akt1","11651","thymoma viral proto-oncogene 1",0.492637683290633,7.86813475464399,3.56786656891984,0.00358843687627621,0.12394347052027,-1.77426044185251
"107","100977_at","Pdk1","228026","pyruvate dehydrogenase kinase, isoenzyme 1",-0.0482820882458412,7.15801767312741,-0.297932702250135,0.770601929699098,0.989942079018779,-6.25556058321416
"108","100979_at","Rnf138","56515","ring finger protein 138",-0.0451479576135627,5.75438978010094,-0.207998274256843,0.838548840986045,0.99561834158694,-6.27917706818362
"109","100981_at","Ifit1","15957","interferon-induced protein with tetratricopeptide repeats 1",0.410219769505027,4.1878426750727,2.55133067626885,0.024586445181425,0.259709246188256,-3.58384429848377
"110","100982_at","Kctd9","105440","potassium channel tetramerisation domain containing 9",0.0411615750981431,7.6378376619209,0.21186616560669,0.835594158211991,0.99561834158694,-6.27833265050708
"111","100984_at","Atf1","11908","activating transcription factor 1",0.158548955938166,8.37743838219332,0.549318197106007,0.592373225997029,0.95874288267629,-6.14616185855396
"112","100985_at","Siah1a","20437","siah E3 ubiquitin protein ligase 1A",0.278834574845772,7.56507619999146,2.17591471066079,0.0491939494084387,0.327357901873892,-4.21582438884887
"113","100990_g_at","Itgb1bp1","16413","integrin beta 1 binding protein 1",0.442188304719801,7.39206924934519,1.82421839523672,0.0918719020881384,0.42899840975062,-4.76680559964242
"114","100992_at","Phc1","13619","polyhomeotic 1",0.344532475042582,6.96307865316926,2.61308634869966,0.0218970503324667,0.244424559549924,-3.47680740220116
"115","101000_at","Oaz2","18247","ornithine decarboxylase antizyme 2",-0.340630780804487,9.07686546261439,-2.22339481082291,0.045119174833862,0.317600372978791,-4.13801209185077
"116","101001_at","Wls","68151","wntless WNT ligand secretion mediator",-0.467721442996345,8.07006948754309,-2.2138816418251,0.0459091989836493,0.319164271528502,-4.15365896580153
"117","101002_at","Azin1","54375","antizyme inhibitor 1",-0.462886440462317,7.94538008149774,-1.86648296695516,0.0853726453272856,0.411879460983558,-4.7032666934234
"118","101004_f_at","Srsf3","20383","serine/arginine-rich splicing factor 3",-0.196269683001065,7.25705779402225,-0.862552918164314,0.404474304655808,0.847052423028249,-5.92483973718968
"119","101007_at","Mknk2","17347","MAP kinase-interacting serine/threonine kinase 2",0.786522060757394,10.2801165307661,3.8608383543864,0.00207116055209367,0.102428303667178,-1.25062893440216
"120","101008_at","Tcerg1","56070","transcription elongation regulator 1 (CA150)",0.0956523469172108,5.47969397915852,0.698424448674065,0.497578632580358,0.908837709676425,-6.05211505601175
"121","101011_at","Cct4","12464","chaperonin containing Tcp1, subunit 4 (delta)",0.0811576288188931,9.32641726652868,0.414652197122661,0.685357269780855,0.979976657836918,-6.2126158747103
"122","101016_at","Arf1","11840","ADP-ribosylation factor 1",0.436129081824474,11.4545656556016,2.64833741035808,0.0204926651988148,0.236468446817113,-3.4154054748645
"123","101019_at","Ctsc","13032","cathepsin C",-0.230950673158547,6.2065137955299,-1.16513735655587,0.265511079748628,0.733897066094673,-5.6300284131116
"124","101023_f_at","Sdhaf1","68332","succinate dehydrogenase complex assembly factor 1",-0.204189030956911,9.02955675383774,-1.24567996284855,0.235509634526096,0.686036097361159,-5.53951370338516
"125","101028_i_at","Actc1","11464","actin, alpha, cardiac muscle 1",-1.39761590440568,7.30088310359957,-3.39393031069587,0.00498557163485338,0.146602755100553,-2.08674958383778
"126","101030_at","Rhob","11852","ras homolog family member B",0.373001976884916,8.84901643746625,2.12516035095339,0.0539308888842935,0.341441012437418,-4.29819786218061
"127","101044_at","Alad","17025","aminolevulinate, delta-, dehydratase",-0.296447127655386,9.07558685258071,-1.94745778619224,0.0740733036144035,0.390274839382426,-4.57933706709717
"128","101047_at","Cd99","673094","CD99 antigen",0.258813308128568,8.94630548709639,1.05948923095419,0.309231446095439,0.777323704093557,-5.74134655427958
"129","101053_at","Prpf6","68879","pre-mRNA splicing factor 6",0.166092726854483,8.87860210526285,0.897627892050945,0.38618592780137,0.839501077817964,-5.89454682535777
"130","101056_at","Rdx","19684","radixin",0.114407455678585,9.0648982346668,0.371899407336072,0.716136455522404,0.981604214148544,-6.22994390079817
"131","101058_at","Amy1","11722","amylase 1, salivary",0.169531438779776,7.20360045754428,0.647324158778466,0.529020028255546,0.919770061496149,-6.086715799077
"132","101059_at","Ndn","17984","necdin",-0.259102763726572,6.37744310890058,-1.11340237980689,0.28629004049282,0.755810883717329,-5.68561658630726
"133","101060_at","Pdia3","14827","protein disulfide isomerase associated 3",-0.138325310367937,6.25085465944383,-0.512008525437303,0.617485283831181,0.963879467443795,-6.16635922496662
"134","101065_at","Pcna","18538","proliferating cell nuclear antigen",0.303198445374736,7.714513714098,1.34941482050289,0.200911457111225,0.62904076355975,-5.41612882505499
"135","101067_at","Mrpl24","67707","mitochondrial ribosomal protein L24",-0.135112884235772,8.32093595190763,-0.747675045174582,0.468357852704606,0.88892754574252,-6.01647732890553
"136","101069_g_at","Mkrn1","54484","makorin, ring finger protein, 1",0.330764353894061,7.02847633901175,2.16138951956132,0.0505081150244001,0.330320216158129,-4.23948551517192
"137","101071_at","Myh6","17888","myosin, heavy polypeptide 6, cardiac muscle, alpha",-1.86630609872742,5.48344208340485,-5.80729762522999,6.85846570990384e-05,0.0165822459830564,1.98296807501789
"138","101082_at","Me1","17436","malic enzyme 1, NADP(+)-dependent, cytosolic",-0.244727297666911,9.90170407258198,-1.11121945963852,0.287193238137205,0.755810883717329,-5.68791707976929
"139","101088_f_at","Cnbp","12785","cellular nucleic acid binding protein",0.101249078687184,10.7864060319389,0.41090407829034,0.688033338415948,0.979976657836918,-6.21420838152623
"140","101089_at","Pdlim3","53318","PDZ and LIM domain 3",0.388642240076786,9.57301294180757,1.8792013849496,0.0834999932729006,0.410287689173903,-4.68398917996905
"141","101090_at","Fbn1","14118","fibrillin 1",-0.0715528094901421,7.39641779985211,-0.232072147632904,0.820202141613371,0.994852748826558,-6.27367047118917
"142","101091_at","Sumo1","22218","small ubiquitin-like modifier 1",-0.0479120858279245,9.68820975863694,-0.146785422573441,0.885619925020499,0.998870645328866,-6.2904800727601
"143","101093_at","Col4a1","12826","collagen, type IV, alpha 1",-0.5466507123051,8.9304393681778,-3.47276749383581,0.00429443923017696,0.137422055365663,-1.9450357111634
"144","101097_at","Mrpl21","353242","mitochondrial ribosomal protein L21",-0.0781204018409678,7.77222790483818,-0.392976793209565,0.700893192772058,0.979976657836918,-6.22163061650769
"145","101110_at","Col6a3","12835","collagen, type VI, alpha 3",-0.313814683773425,7.93238481246955,-2.0824728094958,0.0582418796243107,0.349097953755278,-4.3667997143059
"146","101128_at","Cacna1s","12292","calcium channel, voltage-dependent, L type, alpha 1S subunit",-0.0904315835978728,10.376901387561,-0.573493456626084,0.576386611459358,0.953052634145565,-6.13235348205698
"147","101129_at","Rpl5","100503670","ribosomal protein L5",0.213591851241725,11.9691163630683,1.18848866038346,0.25652201967181,0.722111144638886,-5.60427690737397
"148","101130_at","Col1a2","12843","collagen, type I, alpha 2",-0.496423353591109,7.4530838167666,-2.66471286277037,0.0198705572319561,0.235685346326555,-3.38681163942103
"149","101137_at","Rps3","27050","ribosomal protein S3",0.280019822549079,11.6129575707671,1.38584662807144,0.189791444443358,0.617958397421115,-5.3710594044605
"150","101139_r_at","Prol1","17830","proline rich, lacrimal 1",-0.17658413219821,5.21070716516677,-1.14665986186728,0.272794995141735,0.738086846771247,-5.65011557952351
"151","101140_at","Htr1a","15550","5-hydroxytryptamine (serotonin) receptor 1A",-0.125954529282616,5.98102464429013,-0.865671049067449,0.402825252560292,0.847052423028249,-5.92218985759138
"152","101155_at","Hsf2","15500","heat shock factor 2",-0.000685477220641495,4.80912384476614,-0.00448919442407456,0.996488328107798,0.999390264154021,-6.30170320971638
"153","101162_at","Myf5","17877","myogenic factor 5",0.0791050678658789,3.6829360110636,0.500301492748763,0.625471742233362,0.964246818481218,-6.17241653824868
"154","101180_at","Atm","11920","ataxia telangiectasia mutated",-0.00455794287563549,5.79522246841489,-0.0242408129588529,0.981039561756857,0.999300777606841,-6.30140709130485
"155","101186_at","Ppnr","26930","per-pentamer repeat gene",-0.00655986238773032,5.30613082765189,-0.0394227321969122,0.969170078202468,0.999300777606841,-6.30090275849609
"156","101212_at","Rps7","20115","ribosomal protein S7",0.211800973480424,11.8348707662693,0.917896187110152,0.375879851590815,0.831213980753673,-5.87655997308459
"157","101213_at","Rplp0","11837","ribosomal protein, large, P0",0.389823994997441,12.5869984400451,2.83339552941322,0.0144484335117421,0.210849102877024,-3.08999867227057
"158","101305_at","Pou3f3","18993","POU domain, class 3, transcription factor 3",0.158358155440851,6.14214048524828,1.04658920720167,0.314918093621436,0.781779885784388,-5.75434155627007
"159","101325_r_at","Fbrs","14123","fibrosin",0.126346451750064,6.58030978658167,0.689436857121305,0.50302666692742,0.908837709676425,-6.0583771670325
"160","101367_at","Dctn1","13191","dynactin 1",0.24077006682303,9.05284735174728,1.14853322857079,0.272049581898113,0.738086846771247,-5.64809075553239
"161","101370_at","Kpna1","16646","karyopherin (importin) alpha 1",0.0947084755186793,8.46016923499065,0.500149539760934,0.625575731712145,0.964246818481218,-6.17249427635456
"162","101383_at","Tnnt1","21955","troponin T1, skeletal, slow",-0.159435182090244,9.31110016778977,-1.02997761348056,0.322353980576134,0.790430060306852,-5.77087943146601
"163","101394_at","Sgcg","24053","sarcoglycan, gamma (dystrophin-associated glycoprotein)",0.000826730657101038,8.5074457839524,0.00370516791531715,0.997101629417034,0.999390264154021,-6.30170656232682
"164","101403_at","Ccl25","20300","chemokine (C-C motif) ligand 25",0.0949909494743286,6.64253633775376,0.503894062842714,0.623015597068425,0.964246818481218,-6.1705720033582
"165","101408_at","Gamt","14431","guanidinoacetate methyltransferase",-0.465730705683944,7.73539600735236,-2.84090208114694,0.0142444533112316,0.210849102877024,-3.07670572329212
"166","101410_at","Cldn4","12740","claudin 4",0.00990872417240674,6.55914047117195,0.061895076051679,0.951615747578128,0.999300777606841,-6.29971486841322
